Transaction_ID,Transaction_Date,Amount,Account_type,Category,Business_unit,Region,Customer_ID,Vendor_ID,Valid_Status,Transaction_Type,Description
TRX100214,2023-05-18,210728.89,Revenue,Service,Online,North,CUST10008,,Valid,Customer Transaction,Choice difficult anything.
TRX100215,2022-02-15,239664.05,Revenue,Subscription,Enterprise,East,CUST10246,,Valid,Customer Transaction,Admit per finally say water pretty.
TRX100216,2023-02-16,-35323.57,Expense,Payroll,Enterprise,East,,VEND1075,Valid,Vendor Transaction,Social blue particularly today.
TRX100217,2022-12-04,179064.28,Revenue,Subscription,Retail,East,CUST10106,,Valid,Customer Transaction,Hand mission thousand worry.
TRX100218,2023-01-23,26351.81,Liability,Liability,Online,East,,,Review,Vendor Transaction,Very focus manage serious small call.
TRX100219,2023-12-05,104723.28,Revenue,Product,Retail,North,CUST10172,,Valid,Customer Transaction,Beyond save Republican wrong home.
TRX100220,2023-12-29,200100.57,Revenue,Product,Online,North,CUST10164,,Valid,Customer Transaction,Raise effect change stop business happen.
TRX100221,2023-05-21,200288.76,Revenue,Product,Enterprise,North,CUST10221,,Valid,Customer Transaction,Debate modern call important black somebody.
TRX100222,2023-01-17,-59966.24,Expense,Rent,Enterprise,South,,VEND1030,Valid,Vendor Transaction,General him majority walk truth read.
TRX100223,2023-11-18,143333.77,Revenue,Product,Retail,South,CUST10297,,Valid,Customer Transaction,Impact exactly several.
TRX100224,2023-01-18,-37758.51,Expense,Payroll,Online,East,,VEND1024,Valid,Vendor Transaction,Within hot day old ask business institution ok.
TRX100225,2023-07-07,-52435.17,Expense,Other,Online,West,,VEND1044,Valid,Vendor Transaction,Score fill successful.
TRX100226,2023-01-16,219687.82,Revenue,Subscription,Enterprise,South,CUST10096,,Valid,Customer Transaction,No again specific more big friend religious.
TRX100227,2022-06-25,190706.66,Revenue,Service,Enterprise,North,CUST10276,,Valid,Customer Transaction,Rule deep but without moment board image performance.
TRX100228,2023-08-31,-32221.65,Expense,Marketing,Enterprise,South,,VEND1076,Valid,Vendor Transaction,Country hospital party such nor class parent.
TRX100229,2022-10-02,-34065.91,Expense,Other,Online,South,,VEND1104,Valid,Vendor Transaction,Arm only others loss.
TRX100230,2023-05-01,115969.76,Revenue,Product,Enterprise,East,CUST10031,,Valid,Customer Transaction,Rate together collection friend pretty call old.
TRX100231,2023-12-30,206771.14,Revenue,Service,Retail,South,CUST10059,,Valid,Customer Transaction,Activity simply himself tree player rich.
TRX100232,2023-11-23,-11089.57,Expense,Payroll,Retail,North,,VEND1083,Valid,Vendor Transaction,Project national walk green reduce travel.
TRX100233,2022-02-26,-37243.06,Expense,Marketing,Enterprise,West,,VEND1114,Valid,Vendor Transaction,Suddenly change so chair customer animal meeting.
TRX100234,2022-12-30,-60975.57,Expense,Other,Enterprise,East,,VEND1054,Valid,Vendor Transaction,Century garden manager manage.
TRX100235,2022-10-27,124412.19,Revenue,Service,Online,North,CUST10071,,Valid,Customer Transaction,Opportunity play reason account since event Republican national.
TRX100236,2022-02-19,143226.17,Revenue,Service,Enterprise,South,CUST10143,,Valid,Customer Transaction,Chair physical detail hair but financial.
TRX100237,2023-10-23,25468.07,Asset,Asset,Online,North,,,Review,Vendor Transaction,Author process live eye.
TRX100238,2023-10-05,127291.15,Revenue,Service,Enterprise,South,CUST10307,,Valid,Customer Transaction,Avoid woman force.
TRX100239,2023-07-13,130463.02,Revenue,Service,Online,West,CUST10275,,Valid,Customer Transaction,Own part game might really style.
TRX100240,2023-04-03,-30172.64,Expense,Payroll,Enterprise,West,,VEND1004,Valid,Vendor Transaction,Class blood order big very with.
TRX100241,2022-08-17,198436.19,Revenue,Product,Retail,West,CUST10312,,Valid,Customer Transaction,Country pay professional provide black.
TRX100242,2023-10-24,-66926.77,Expense,Other,Enterprise,North,,VEND1094,Valid,Vendor Transaction,Say kid week car thousand decision wait much.
TRX100243,2023-08-15,233980.73,Revenue,Product,Retail,North,CUST10268,,Valid,Customer Transaction,Specific pick answer give economy southern federal.
TRX100244,2023-09-13,-40637.75,Expense,Supplies,Retail,West,,VEND1060,Valid,Vendor Transaction,Few need development return.
TRX100245,2023-08-08,184082.85,Revenue,Subscription,Enterprise,West,CUST10354,,Valid,Customer Transaction,Share check moment yourself about writer represent.
TRX100246,2023-03-25,209452.91,Revenue,Service,Online,West,CUST10167,,Valid,Customer Transaction,Government physical enough.
TRX100247,2022-03-09,155723.09,Revenue,Subscription,Retail,North,CUST10370,,Valid,Customer Transaction,Usually between kid difficult deal matter thought.
TRX100248,2022-06-19,-60508.54,Expense,Payroll,Enterprise,North,,VEND1080,Valid,Vendor Transaction,Technology early town industry.
TRX100249,2023-02-14,-35202.09,Expense,Payroll,Online,West,,VEND1102,Valid,Vendor Transaction,People seek myself success perform chance east.
TRX100250,2023-03-20,-48822.68,Expense,Rent,Online,North,,VEND1020,Valid,Vendor Transaction,Eight food like everything whether need much.
TRX100251,2022-08-18,194773.82,Revenue,Product,Online,South,CUST10348,,Valid,Customer Transaction,Return well take card price trial.
TRX100252,2022-12-07,164226.57,Revenue,Subscription,Enterprise,East,CUST10127,,Valid,Customer Transaction,Great Republican tree difficult soldier like heavy check.
TRX100253,2023-02-07,159195.7,Revenue,Service,Enterprise,East,CUST10316,,Valid,Customer Transaction,Who night news newspaper industry box.
TRX100254,2023-10-25,-52095.54,Expense,Payroll,Retail,South,,VEND1001,Valid,Vendor Transaction,Give bar action best walk mother.
TRX100255,2022-09-01,-16147.83,Expense,Supplies,Enterprise,East,,VEND1100,Valid,Vendor Transaction,Eight probably seem staff understand compare friend.
TRX100256,2023-05-09,178264.7,Revenue,Subscription,Retail,West,CUST10291,,Valid,Customer Transaction,Account stay never environment.
TRX100257,2023-12-10,156945.42,Revenue,Subscription,Retail,South,CUST10137,,Valid,Customer Transaction,Work anything budget kid service.
TRX100258,2022-08-05,-41339.76,Expense,Utilities,Retail,South,,VEND1118,Valid,Vendor Transaction,Blue city head change.
TRX100259,2022-05-24,-43202.58,Expense,Other,Online,North,,VEND1111,Valid,Vendor Transaction,Hit until yard foot without at sit.
TRX100260,2023-02-14,115218.39,Revenue,Subscription,Online,South,CUST10341,,Valid,Customer Transaction,Time view win research.
TRX100261,2023-12-29,-7357.52,Expense,Supplies,Enterprise,South,,VEND1039,Valid,Vendor Transaction,Woman movement authority office very.
TRX100262,2022-05-07,-29490.91,Expense,Supplies,Enterprise,South,,VEND1060,Valid,Vendor Transaction,House my line movie case stuff yet.
TRX100263,2022-01-28,-33946.99,Expense,Rent,Online,South,,VEND1010,Valid,Vendor Transaction,Within fight wonder radio business old garden.
TRX100264,2022-02-14,194189.19,Revenue,Service,Retail,North,CUST10245,,Valid,Customer Transaction,Owner about way here fire job air.
TRX100265,2023-08-25,-36438.03,Expense,Other,Enterprise,South,,VEND1074,Valid,Vendor Transaction,Laugh hour employee past trouble enough.
TRX100266,2022-10-04,190879.5,Revenue,Subscription,Retail,South,CUST10306,,Valid,Customer Transaction,Name skin study safe fall.
TRX100267,2022-05-01,107273.72,Revenue,Service,Online,East,CUST10096,,Valid,Customer Transaction,Network doctor energy organization capital certain military.
TRX100268,2023-10-29,-30125.48,Expense,Marketing,Retail,East,,VEND1090,Valid,Vendor Transaction,Surface collection boy radio practice hit treatment.
TRX100269,2022-06-23,161371.92,Revenue,Subscription,Retail,North,CUST10066,,Valid,Customer Transaction,Instead full away production appear room.
TRX100270,2022-09-21,216003.38,Revenue,Subscription,Enterprise,East,CUST10079,,Valid,Customer Transaction,During capital thank me.
TRX100271,2023-07-20,-67076.69,Expense,Supplies,Online,West,,VEND1095,Valid,Vendor Transaction,Surface concern study.
TRX100272,2022-12-13,-55056.56,Expense,Utilities,Enterprise,West,,VEND1007,Valid,Vendor Transaction,Hundred enjoy anyone artist determine pull during.
TRX100273,2023-11-14,247703.79,Revenue,Subscription,Enterprise,South,CUST10104,,Valid,Customer Transaction,Might especially prove order.
TRX100274,2023-10-23,156493.52,Revenue,Service,Retail,West,CUST10046,,Valid,Customer Transaction,Growth use central score firm.
TRX100275,2023-01-06,-25526.44,Expense,Marketing,Enterprise,South,,VEND1054,Valid,Vendor Transaction,Approach long itself sound special.
TRX100276,2022-03-12,93751.56,Revenue,Product,Enterprise,West,CUST10123,,Valid,Customer Transaction,College garden protect class west safe.
TRX100277,2023-01-25,219046.98,Revenue,Subscription,Online,South,CUST10312,,Valid,Customer Transaction,Else reduce return should something institution serve.
TRX100278,2023-10-06,148142.59,Revenue,Subscription,Retail,West,CUST10107,,Valid,Customer Transaction,Argue identify box mission wide fire instead.
TRX100279,2023-12-12,-52227.98,Expense,Other,Enterprise,East,,VEND1065,Valid,Vendor Transaction,First article plan character.
TRX100280,2022-11-11,-54871.46,Expense,Rent,Retail,West,,VEND1017,Valid,Vendor Transaction,Establish into option enjoy.
TRX100281,2022-03-05,137013.92,Revenue,Product,Enterprise,North,CUST10095,,Valid,Customer Transaction,That outside without picture surface relate hand.
TRX100282,2022-01-29,-60579.32,Expense,Marketing,Enterprise,South,,VEND1107,Valid,Vendor Transaction,Its among recently employee finally talk camera.
TRX100283,2022-02-24,115211.61,Revenue,Product,Enterprise,South,CUST10356,,Valid,Customer Transaction,Price just finish position staff analysis drive.
TRX100284,2022-06-18,-46969.58,Expense,Rent,Enterprise,South,,VEND1029,Valid,Vendor Transaction,Theory wish various.
TRX100285,2022-07-02,188671,Revenue,Subscription,Retail,North,CUST10161,,Valid,Customer Transaction,Painting man final federal generation inside.
TRX100286,2023-09-30,206782.17,Revenue,Service,Enterprise,North,CUST10342,,Valid,Customer Transaction,Take entire wide start each cup.
TRX100287,2022-09-22,-26925.97,Expense,Utilities,Online,South,,VEND1080,Valid,Vendor Transaction,Together executive indeed.
TRX100288,2023-10-14,171634.47,Revenue,Service,Online,East,CUST10357,,Valid,Customer Transaction,Baby apply thank finish there.
TRX100289,2023-07-11,-53891.06,Expense,Rent,Enterprise,North,,VEND1050,Valid,Vendor Transaction,Especially check although personal can enjoy.
TRX100290,2023-12-30,264387.12,Revenue,Subscription,Enterprise,North,CUST10021,,Valid,Customer Transaction,Enough company present paper ten number central.
TRX100291,2022-10-28,-12137.06,Expense,Marketing,Online,North,,VEND1012,Valid,Vendor Transaction,Little simply threat laugh heart north everyone.
TRX100292,2023-12-24,201162.37,Revenue,Service,Online,West,CUST10251,,Valid,Customer Transaction,Prove kind hit big.
TRX100293,2023-09-27,46983.73,Revenue,Product,Enterprise,South,CUST10321,,Valid,Customer Transaction,Test least feeling this near though general away.
TRX100294,2022-10-26,177675.85,Revenue,Subscription,Retail,South,CUST10015,,Valid,Customer Transaction,Approach federal return officer million return dark.
TRX100295,2023-02-06,-62199.2,Expense,Utilities,Enterprise,South,,VEND1092,Valid,Vendor Transaction,Must low ten as.
TRX100296,2023-05-01,189263.08,Revenue,Subscription,Retail,East,CUST10031,,Valid,Customer Transaction,Leave any leg two country TV.
TRX100297,2022-04-29,-42177.95,Expense,Supplies,Retail,South,,VEND1032,Valid,Vendor Transaction,Also direction moment TV popular time south business.
TRX100298,2022-01-01,107450.51,Revenue,Service,Enterprise,East,CUST10081,,Valid,Customer Transaction,Huge population around.
TRX100299,2023-08-06,86381.34,Revenue,Service,Enterprise,West,CUST10187,,Valid,Customer Transaction,Artist site section inside.
TRX100300,2022-01-06,146835.2,Revenue,Product,Online,West,CUST10256,,Valid,Customer Transaction,Federal thus plan modern.
TRX100301,2023-03-24,-16860.52,Expense,Rent,Online,South,,VEND1031,Valid,Vendor Transaction,Indicate ok born.
TRX100302,2022-12-12,112755.32,Revenue,Product,Retail,West,CUST10193,,Valid,Customer Transaction,Defense as identify sign.
TRX100303,2023-09-30,224842.24,Revenue,Service,Online,South,CUST10342,,Valid,Customer Transaction,Player great career cell from people.
TRX100304,2022-10-01,-52699.4,Expense,Utilities,Enterprise,North,,VEND1078,Valid,Vendor Transaction,Stand believe too.
TRX100305,2022-01-11,139345.7,Revenue,Subscription,Retail,South,CUST10184,,Valid,Customer Transaction,Bank push happy interesting.
TRX100306,2022-01-18,-3804.18,Expense,Payroll,Enterprise,North,,VEND1023,Valid,Vendor Transaction,Detail alone woman resource develop should suggest.
TRX100307,2022-01-07,-18502.04,Expense,Supplies,Online,North,,VEND1077,Valid,Vendor Transaction,Red building sense enter institution chance other.
TRX100308,2023-09-28,218256.13,Revenue,Service,Retail,West,CUST10147,,Valid,Customer Transaction,Government agency author go beautiful factor.
TRX100309,2022-11-30,-73050.93,Expense,Payroll,Enterprise,West,,VEND1030,Valid,Vendor Transaction,Increase few enough everybody teach world wall.
TRX100310,2023-09-02,138798.94,Revenue,Product,Online,South,CUST10007,,Valid,Customer Transaction,Discover action whose theory sometimes quickly.
TRX100311,2023-03-12,205150.4,Revenue,Service,Retail,South,CUST10209,,Valid,Customer Transaction,Second firm letter.
TRX100312,2022-03-14,72123.97,Revenue,Service,Retail,West,CUST10142,,Valid,Customer Transaction,Hour successful size station these.
TRX100313,2023-01-28,162970.69,Revenue,Service,Retail,East,CUST10033,,Valid,Customer Transaction,Six much present successful.
TRX100314,2023-07-12,9871.9,Equity,Equity,Online,South,,,Review,Vendor Transaction,Piece protect ago professional.
TRX100315,2023-10-13,218291.57,Revenue,Service,Online,South,CUST10365,,Valid,Customer Transaction,Out center plan century image debate political main.
TRX100316,2022-12-30,226461.79,Revenue,Service,Retail,West,CUST10239,,Valid,Customer Transaction,Social authority skin environment.
TRX100317,2023-12-20,151367.88,Revenue,Product,Retail,East,CUST10327,,Valid,Customer Transaction,Alone girl early move.
TRX100318,2022-04-11,245321.54,Revenue,Subscription,Enterprise,West,CUST10018,,Valid,Customer Transaction,Maybe or follow option.
TRX100319,2023-05-19,118281.9,Revenue,Subscription,Online,East,CUST10262,,Valid,Customer Transaction,Country four media trouble follow.
TRX100320,2022-03-28,4048.86,Asset,Asset,Enterprise,West,,,Review,Vendor Transaction,Mention series trial option.
TRX100321,2022-10-20,199640.44,Revenue,Subscription,Retail,East,CUST10341,,Valid,Customer Transaction,Official herself return large especially computer should.
TRX100322,2022-07-26,-22768.48,Expense,Other,Enterprise,West,,VEND1022,Valid,Vendor Transaction,Soldier interesting hour but.
TRX100323,2023-01-08,-53490.98,Expense,Other,Retail,North,,VEND1113,Valid,Vendor Transaction,Understand bank smile within tell fish thus.
TRX100324,2022-08-23,301226.49,Revenue,Subscription,Online,South,CUST10269,,Valid,Customer Transaction,Focus skin lead interview material.
TRX100325,2022-01-20,-38366.62,Expense,Payroll,Retail,West,,VEND1000,Valid,Vendor Transaction,Available man painting education may chair night hear.
TRX100326,2022-09-21,-35574.81,Expense,Utilities,Retail,West,,VEND1092,Valid,Vendor Transaction,Republican sing eight very election little green.
TRX100327,2023-05-23,91001.27,Revenue,Service,Retail,South,CUST10125,,Valid,Customer Transaction,Man approach role want trade three cover woman.
